"","Localisation","HumanName","BrainRegion"
"30663","Postsynaptic","HSDL1","Frontal lobe"
"30664","Postsynaptic","ARF6","Frontal lobe"
"30665","Postsynaptic","TUBA8","Frontal lobe"
"30666","Postsynaptic","GSTM3","Frontal lobe"
"30667","Postsynaptic","GNG2","Frontal lobe"
"30668","Postsynaptic","SH3BGRL2","Frontal lobe"
"30669","Postsynaptic","HBB","Frontal lobe"
"30670","Postsynaptic","ACOT13","Frontal lobe"
"30671","Postsynaptic","GABRB1","Frontal lobe"
"30672","Postsynaptic","RNH1","Frontal lobe"
"30673","Postsynaptic","CPEB3","Frontal lobe"
"30674","Postsynaptic","MAP1LC3B","Frontal lobe"
"30675","Postsynaptic","PSMC6","Frontal lobe"
"30676","Postsynaptic","SRI","Frontal lobe"
"30677","Postsynaptic","EIF4E","Frontal lobe"
"30678","Postsynaptic","TARDBP","Frontal lobe"
"30679","Postsynaptic","PSMD3","Frontal lobe"
"30680","Postsynaptic","PRKRA","Frontal lobe"
"30681","Postsynaptic","KRT6A","Frontal lobe"
"30682","Postsynaptic","RDH14","Frontal lobe"
"30683","Postsynaptic","TWF2","Frontal lobe"
"30684","Postsynaptic","SHMT2","Frontal lobe"
"30685","Postsynaptic","FHL1","Frontal lobe"
"30686","Postsynaptic","ATCAY","Frontal lobe"
"30687","Postsynaptic","MARS","Frontal lobe"
"30688","Postsynaptic","ADCY2","Frontal lobe"
"30689","Postsynaptic","ARHGAP35","Frontal lobe"
"30690","Postsynaptic","RGS7BP","Frontal lobe"
"30691","Postsynaptic","SGSM1","Frontal lobe"
"30692","Postsynaptic","NAP1L1","Frontal lobe"
"30693","Postsynaptic","GRIPAP1","Frontal lobe"
"30694","Postsynaptic","PSPC1","Frontal lobe"
"30695","Postsynaptic","KIAA0513","Frontal lobe"
"30696","Postsynaptic","ACOT9","Frontal lobe"
"30697","Postsynaptic","ACTBL2","Frontal lobe"
"30698","Postsynaptic","VPS26B","Frontal lobe"
"30699","Postsynaptic","PSMD4","Frontal lobe"
"30700","Postsynaptic","PYCRL","Frontal lobe"
"30701","Postsynaptic","CRAT","Frontal lobe"
"30702","Postsynaptic","DBT","Frontal lobe"
"30703","Postsynaptic","SPIRE1","Frontal lobe"
"30704","Postsynaptic","POR","Frontal lobe"
"30705","Postsynaptic","RFTN1","Frontal lobe"
"30706","Postsynaptic","LRRC73","Frontal lobe"
"30707","Postsynaptic","PSMD7","Frontal lobe"
"30708","Postsynaptic","AP3S1","Frontal lobe"
"30709","Postsynaptic","AK4","Frontal lobe"
"30710","Postsynaptic","NDUFS5","Frontal lobe"
"30711","Postsynaptic","LMO7","Frontal lobe"
"30712","Postsynaptic","DGKE","Frontal lobe"
"30713","Postsynaptic","KIAA1211L","Frontal lobe"
"30714","Postsynaptic","KRT10","Frontal lobe"
"30715","Postsynaptic","CCDC127","Frontal lobe"
"30716","Postsynaptic","HYOU1","Frontal lobe"
"30717","Postsynaptic","COPS4","Frontal lobe"
"30718","Postsynaptic","CALR","Frontal lobe"
"30719","Postsynaptic","TOMM40","Frontal lobe"
"30720","Postsynaptic","TSC1","Frontal lobe"
"30721","Postsynaptic","DCX","Frontal lobe"
"30722","Postsynaptic","NTRK2","Frontal lobe"
"30723","Postsynaptic","RABEP1","Frontal lobe"
"30724","Postsynaptic","SEC31A","Frontal lobe"
"30725","Postsynaptic","STRAP","Frontal lobe"
"30726","Postsynaptic","PPP2R5D","Frontal lobe"
"30727","Postsynaptic","ANKFY1","Frontal lobe"
"30728","Postsynaptic","VGF","Frontal lobe"
"30729","Postsynaptic","YARS2","Frontal lobe"
"30730","Postsynaptic","NT5E","Frontal lobe"
"30731","Postsynaptic","STXBP6","Frontal lobe"
"30732","Postsynaptic","GABRA2","Frontal lobe"
"30733","Postsynaptic","PPP1R16B","Frontal lobe"
"30734","Postsynaptic","PBXIP1","Frontal lobe"
"30735","Postsynaptic","RAB39B","Frontal lobe"
"30736","Postsynaptic","XPO1","Frontal lobe"
"30737","Postsynaptic","PSMD11","Frontal lobe"
"30738","Postsynaptic","PREX1","Frontal lobe"
"30739","Postsynaptic","PTGES3","Frontal lobe"
"30740","Postsynaptic","PHYHIPL","Frontal lobe"
"30741","Postsynaptic","FSD1L","Frontal lobe"
"30742","Postsynaptic","ATG2B","Frontal lobe"
"30743","Postsynaptic","ATPAF1","Frontal lobe"
"30744","Postsynaptic","PSMD6","Frontal lobe"
"30745","Postsynaptic","CD59","Frontal lobe"
"30746","Postsynaptic","SAR1A","Frontal lobe"
"30747","Postsynaptic","TIMM9","Frontal lobe"
"30748","Postsynaptic","APOOL","Frontal lobe"
"30749","Postsynaptic","ARCN1","Frontal lobe"
"30750","Postsynaptic","TBCB","Frontal lobe"
"30751","Postsynaptic","MARK4","Frontal lobe"
"30752","Postsynaptic","WDR13","Frontal lobe"
"30753","Postsynaptic","OPALIN","Frontal lobe"
"30754","Postsynaptic","ADAP1","Frontal lobe"
"30755","Postsynaptic","RAB3GAP1","Frontal lobe"
"30756","Postsynaptic","MKL2","Frontal lobe"
"30757","Postsynaptic","SNX4","Frontal lobe"
"30758","Postsynaptic","FKBP3","Frontal lobe"
"30759","Postsynaptic","COASY","Frontal lobe"
"30760","Postsynaptic","KIFAP3","Frontal lobe"
"30761","Postsynaptic","VWA8","Frontal lobe"
"30762","Postsynaptic","SEC13","Frontal lobe"
"30763","Postsynaptic","TPM4","Frontal lobe"
"30764","Postsynaptic","PADI2","Frontal lobe"
"30765","Postsynaptic","BTBD8","Frontal lobe"
"30766","Postsynaptic","STAT1","Frontal lobe"
"30767","Postsynaptic","FIBP","Frontal lobe"
"30768","Postsynaptic","MRPS36","Frontal lobe"
"30769","Postsynaptic","DYNLRB1","Frontal lobe"
"30770","Postsynaptic","RALGAPA1","Frontal lobe"
"30771","Postsynaptic","SYNJ2BP","Frontal lobe"
"30772","Postsynaptic","SLIRP","Frontal lobe"
"30773","Postsynaptic","DIRAS1","Frontal lobe"
"30774","Postsynaptic","TBC1D17","Frontal lobe"
"30775","Postsynaptic","SHC3","Frontal lobe"
"30776","Postsynaptic","GUK1","Frontal lobe"
"30777","Postsynaptic","MAP1S","Frontal lobe"
"30778","Postsynaptic","INF2","Frontal lobe"
"30779","Postsynaptic","CAMKK2","Frontal lobe"
"30780","Postsynaptic","COPB2","Frontal lobe"
"30781","Postsynaptic","MRPS22","Frontal lobe"
"30782","Postsynaptic","KIAA0196","Frontal lobe"
"30783","Postsynaptic","CRYZ","Frontal lobe"
"30784","Postsynaptic","ARFGAP1","Frontal lobe"
"30785","Postsynaptic","ECH1","Frontal lobe"
"30786","Postsynaptic","KIF3B","Frontal lobe"
"30787","Postsynaptic","RUVBL2","Frontal lobe"
"30788","Postsynaptic","KRT1","Frontal lobe"
"30789","Postsynaptic","KRT2","Frontal lobe"
"30790","Postsynaptic","CAMK1D","Frontal lobe"
"30791","Postsynaptic","MYADM","Frontal lobe"
"30792","Postsynaptic","PANK4","Frontal lobe"
"30793","Postsynaptic","CD81","Frontal lobe"
"30794","Postsynaptic","TPD52","Frontal lobe"
"30795","Postsynaptic","HINT1","Frontal lobe"
"30796","Postsynaptic","PSMC4","Frontal lobe"
"30797","Postsynaptic","CPNE3","Frontal lobe"
"30798","Postsynaptic","QKI","Frontal lobe"
"30799","Postsynaptic","PLCL2","Frontal lobe"
"30800","Postsynaptic","TOMM22","Frontal lobe"
"30801","Postsynaptic","PLEKHB1","Frontal lobe"
"30802","Postsynaptic","PTPRN","Frontal lobe"
"30803","Postsynaptic","CAMK4","Frontal lobe"
"30804","Postsynaptic","ASNA1","Frontal lobe"
"30805","Postsynaptic","CISD3","Frontal lobe"
"30806","Postsynaptic","IARS","Frontal lobe"
"30807","Postsynaptic","COX7C","Frontal lobe"
"30808","Postsynaptic","RAPH1","Frontal lobe"
"30809","Postsynaptic","SYT12","Frontal lobe"
"30810","Postsynaptic","LARS","Frontal lobe"
"30811","Postsynaptic","MT-ND5 ","Frontal lobe"
"30812","Postsynaptic","CCDC6","Frontal lobe"
"30813","Postsynaptic","HUWE1","Frontal lobe"
"30814","Postsynaptic","HECTD4","Frontal lobe"
"30815","Postsynaptic","PRR36","Frontal lobe"
"30816","Postsynaptic","RPTOR","Frontal lobe"
"30817","Postsynaptic","CAMSAP2","Frontal lobe"
"30818","Postsynaptic","PPP6C","Frontal lobe"
"30819","Postsynaptic","TRAPPC10","Frontal lobe"
"30820","Postsynaptic","PIP4K2C","Frontal lobe"
"30821","Postsynaptic","EPM2AIP1","Frontal lobe"
"30822","Postsynaptic","UBA6","Frontal lobe"
"30823","Postsynaptic","OSBPL8","Frontal lobe"
"30824","Postsynaptic","EPHB6","Frontal lobe"
"30825","Postsynaptic","PIK3C3","Frontal lobe"
"30826","Postsynaptic","CSNK1G3","Frontal lobe"
"30827","Postsynaptic","TBC1D9B","Frontal lobe"
"30828","Postsynaptic","RAB2B","Frontal lobe"
"30829","Postsynaptic","C19orf70","Frontal lobe"
"30830","Postsynaptic","PLCD3","Frontal lobe"
"30831","Postsynaptic","PLAA","Frontal lobe"
"30832","Postsynaptic","PGBD5","Frontal lobe"
"30833","Postsynaptic","CAMKK1","Frontal lobe"
"30834","Postsynaptic","PLEKHA1","Frontal lobe"
"30835","Postsynaptic","IGSF9B","Frontal lobe"
"30836","Postsynaptic","TNPO1","Frontal lobe"
"30837","Postsynaptic","TBRG4","Frontal lobe"
"30838","Postsynaptic","PISD","Frontal lobe"
"30839","Postsynaptic","LETMD1","Frontal lobe"
"30840","Postsynaptic","UBXN6","Frontal lobe"
"30841","Postsynaptic","TCEB2","Frontal lobe"
"30842","Postsynaptic","PEX11B","Frontal lobe"
"30843","Postsynaptic","ATP5J","Frontal lobe"
"30844","Postsynaptic","SH2D5","Frontal lobe"
"30845","Postsynaptic","AKR1C1","Frontal lobe"
"30846","Postsynaptic","PSMD8","Frontal lobe"
"30847","Postsynaptic","PMVK","Frontal lobe"
"30848","Postsynaptic","PICK1","Frontal lobe"
"30849","Postsynaptic","PROSC","Frontal lobe"
"30850","Postsynaptic","STK32C","Frontal lobe"
"30851","Postsynaptic","MTMR2","Frontal lobe"
"30852","Postsynaptic","TTC37","Frontal lobe"
"30853","Postsynaptic","ESYT1","Frontal lobe"
"30854","Postsynaptic","LARS2","Frontal lobe"
"30855","Postsynaptic","MTX3","Frontal lobe"
"30856","Postsynaptic","LRSAM1","Frontal lobe"
"30857","Postsynaptic","NME3","Frontal lobe"
"30858","Postsynaptic","MLIP","Frontal lobe"
"30859","Postsynaptic","GAPVD1","Frontal lobe"
"30860","Postsynaptic","UBL4A","Frontal lobe"
"30861","Postsynaptic","GNL1","Frontal lobe"
"30862","Postsynaptic","DNAJC7","Frontal lobe"
"30863","Postsynaptic","SRSF3","Frontal lobe"
"30864","Postsynaptic","EIF4H","Frontal lobe"
"30865","Postsynaptic","TSSC1","Frontal lobe"
"30866","Postsynaptic","CADPS2","Frontal lobe"
"30867","Postsynaptic","BRAF","Frontal lobe"
"30868","Postsynaptic","PELO","Frontal lobe"
"30869","Postsynaptic","SUCLG2","Frontal lobe"
"30870","Postsynaptic","ACSF3","Frontal lobe"
"30871","Postsynaptic","OPTN","Frontal lobe"
"30872","Postsynaptic","FAF2","Frontal lobe"
"30873","Postsynaptic","CCBL2","Frontal lobe"
"30874","Postsynaptic","GCLM","Frontal lobe"
"30875","Postsynaptic","TSFM","Frontal lobe"
"30876","Postsynaptic","AVL9","Frontal lobe"
"30877","Postsynaptic","TCEB1","Frontal lobe"
"30878","Postsynaptic","TRAPPC11","Frontal lobe"
"30879","Postsynaptic","ANXA4","Frontal lobe"
"30880","Postsynaptic","SLC25A6","Frontal lobe"
"30881","Postsynaptic","FHL2","Frontal lobe"
"30882","Postsynaptic","DYNLT3","Frontal lobe"
"30883","Postsynaptic","01-Sep","Frontal lobe"
"30884","Postsynaptic","PCSK1N","Frontal lobe"
"30885","Postsynaptic","GAD2","Frontal lobe"
"30886","Postsynaptic","KRT16","Frontal lobe"
"30887","Postsynaptic","RANBP9","Frontal lobe"
"30888","Postsynaptic","RHEB","Frontal lobe"
"30889","Postsynaptic","TNNC2","Frontal lobe"
"30890","Postsynaptic","DMXL1","Frontal lobe"
"30891","Postsynaptic","DDX19A","Frontal lobe"
"30892","Postsynaptic","SYT17","Frontal lobe"
"30893","Postsynaptic","AQP1","Frontal lobe"
"30894","Postsynaptic","ABCF2","Frontal lobe"
"30895","Postsynaptic","NUDCD2","Frontal lobe"
"30896","Postsynaptic","APBA2","Frontal lobe"
"30897","Postsynaptic","MYL12A","Frontal lobe"
"30898","Postsynaptic","NDUFA11","Frontal lobe"
"30899","Postsynaptic","NDUFAB1","Frontal lobe"
"30900","Postsynaptic","PNPT1","Frontal lobe"
"30901","Postsynaptic","GYS1","Frontal lobe"
"30902","Postsynaptic","SQSTM1","Frontal lobe"
"30903","Postsynaptic","KRT9","Frontal lobe"
"30904","Postsynaptic","RDH11","Frontal lobe"
"30905","Postsynaptic","NUDC","Frontal lobe"
"30906","Postsynaptic","SIRT5","Frontal lobe"
"30907","Postsynaptic","WIPI2","Frontal lobe"
"30908","Postsynaptic","EIF2B4","Frontal lobe"
"30909","Postsynaptic","NTPCR","Frontal lobe"
"30910","Postsynaptic","CIAPIN1","Frontal lobe"
"30911","Postsynaptic","PRKAA1","Frontal lobe"
"30912","Postsynaptic","TNPO3","Frontal lobe"
"30913","Postsynaptic","APBB1","Frontal lobe"
"30914","Postsynaptic","ACSF2","Frontal lobe"
"30915","Postsynaptic","PPP6R2","Frontal lobe"
"30916","Postsynaptic","CLVS2","Frontal lobe"
"30917","Postsynaptic","ARL2","Frontal lobe"
"30918","Postsynaptic","EARS2","Frontal lobe"
"30919","Postsynaptic","STAT3","Frontal lobe"
"30920","Postsynaptic","THNSL1","Frontal lobe"
"30921","Postsynaptic","TUBG2","Frontal lobe"
"30922","Postsynaptic","TRIM36","Frontal lobe"
"30923","Postsynaptic","GOPC","Frontal lobe"
"30924","Postsynaptic","PMM1","Frontal lobe"
"30925","Postsynaptic","NIT1","Frontal lobe"
"30926","Postsynaptic","TXNRD2","Frontal lobe"
"30927","Postsynaptic","MON2","Frontal lobe"
"30928","Postsynaptic","RTCA","Frontal lobe"
"30929","Postsynaptic","PITPNM3","Frontal lobe"
"30930","Postsynaptic","RDH13","Frontal lobe"
"30931","Postsynaptic","UBE2D1","Frontal lobe"
"30932","Postsynaptic","PMP2","Frontal lobe"
"30933","Postsynaptic","MROH1","Frontal lobe"
"30934","Postsynaptic","UBQLN2","Frontal lobe"
"30935","Postsynaptic","GIT2","Frontal lobe"
"30936","Postsynaptic","GAPDHP61","Frontal lobe"
"30937","Postsynaptic","HSP90AA2P","Frontal lobe"
"30938","Postsynaptic","HSPD1P5","Frontal lobe"
"30939","Postsynaptic","SBF1P1","Frontal lobe"
"30940","Postsynaptic","RPL7AP70","Frontal lobe"
"30941","Postsynaptic","SLC25A5P8","Frontal lobe"
"30942","Postsynaptic","DDX3Y","Frontal lobe"
"30943","Postsynaptic","HES1","Frontal lobe"
"30944","Postsynaptic","TUBBP2","Frontal lobe"
"30945","Postsynaptic","RAD21L1","Frontal lobe"
"30946","Postsynaptic","GK3P","Frontal lobe"
"30947","Postsynaptic","RPL6P27","Frontal lobe"
"30948","Postsynaptic","RPL7P26","Frontal lobe"
"30949","Postsynaptic","RPLP0P2","Frontal lobe"
"30950","Postsynaptic","HSPB1P1","Frontal lobe"
"30951","Postsynaptic","ANXA2P3","Frontal lobe"
"30952","Postsynaptic","KPNA6","Frontal lobe"
"30953","Postsynaptic","RPS11P5","Frontal lobe"
"30954","Postsynaptic","RPL13P12","Frontal lobe"
"30955","Postsynaptic","RPS3AP5","Frontal lobe"
"30956","Postsynaptic","RPL26P33","Frontal lobe"
"30957","Postsynaptic","RPLP2P3","Frontal lobe"
"30958","Postsynaptic","RPL22P11","Frontal lobe"
"30959","Postsynaptic","RPL36AP51","Frontal lobe"
"30960","Postsynaptic","RPSAP9","Frontal lobe"
"30961","Postsynaptic","RPL13AP7","Frontal lobe"
"30962","Postsynaptic","RPS16P1","Frontal lobe"
"30963","Postsynaptic","RPL5P34","Frontal lobe"
"30964","Postsynaptic","H4C13","Frontal lobe"
"30965","Postsynaptic","RPS27AP12","Frontal lobe"
"30966","Postsynaptic","TTC9B","Frontal lobe"
"30967","Postsynaptic","SH2D3C","Frontal lobe"
"30968","Postsynaptic","EPHX4","Frontal lobe"
"30969","Postsynaptic","TTLL3","Frontal lobe"
"30970","Postsynaptic","RPL12P2","Frontal lobe"
"30971","Postsynaptic","RPL29P9","Frontal lobe"
"30972","Postsynaptic","LDHD","Frontal lobe"
"30973","Postsynaptic","TRAPPC6B","Frontal lobe"
"30974","Postsynaptic","F8A2","Frontal lobe"
"30975","Postsynaptic","PSMD9","Frontal lobe"
"30976","Postsynaptic","RPS19P3","Frontal lobe"
"30977","Postsynaptic","EIF4E2","Frontal lobe"
"30978","Postsynaptic","RTKN","Frontal lobe"
"30979","Postsynaptic","NUDT11","Frontal lobe"
"30980","Postsynaptic","UQCRHL","Frontal lobe"
"30981","Postsynaptic","GFM2","Frontal lobe"
"30982","Postsynaptic","SNX17","Frontal lobe"
"30983","Postsynaptic","RAB6C","Frontal lobe"
"30984","Postsynaptic","HNRNPA1P7","Frontal lobe"
"30985","Postsynaptic","CSNK2A3","Frontal lobe"
"30986","Postsynaptic","TPI1P1","Frontal lobe"
"30987","Postsynaptic","CIAO1","Frontal lobe"
"30988","Postsynaptic","RPL23P6","Frontal lobe"
"32159","Postsynaptic","DLG4","Frontal lobe"
"32160","Postsynaptic","CAMK2A","Frontal lobe"
"32161","Postsynaptic","INA","Frontal lobe"
"32162","Postsynaptic","SPTBN1","Frontal lobe"
"32163","Postsynaptic","CAMK2B","Frontal lobe"
"32164","Postsynaptic","DLG2","Frontal lobe"
"32165","Postsynaptic","GRIN2B","Frontal lobe"
"32166","Postsynaptic","NSF","Frontal lobe"
"32167","Postsynaptic","GRIN1","Frontal lobe"
"32168","Postsynaptic","BAIAP2","Frontal lobe"
"32169","Postsynaptic","BSN","Frontal lobe"
"32170","Postsynaptic","SYN2","Frontal lobe"
"32171","Postsynaptic","SLC25A4","Frontal lobe"
"32172","Postsynaptic","NEFM","Frontal lobe"
"32173","Postsynaptic","DLG3","Frontal lobe"
"32174","Postsynaptic","HOMER1","Frontal lobe"
"32175","Postsynaptic","GLUL","Frontal lobe"
"32176","Postsynaptic","GRIA2","Frontal lobe"
"32177","Postsynaptic","SYNGAP1","Frontal lobe"
"32178","Postsynaptic","05-Sep","Frontal lobe"
"32179","Postsynaptic","NEFL","Frontal lobe"
"32180","Postsynaptic","SHANK1","Frontal lobe"
"32181","Postsynaptic","CNP","Frontal lobe"
"32182","Postsynaptic","CIT","Frontal lobe"
"32183","Postsynaptic","PLEC","Frontal lobe"
"32184","Postsynaptic","SYN1","Frontal lobe"
"32185","Postsynaptic","GRIA1","Frontal lobe"
"32186","Postsynaptic","HSPA8","Frontal lobe"
"32187","Postsynaptic","GNB1","Frontal lobe"
"32188","Postsynaptic","DLGAP1","Frontal lobe"
"32189","Postsynaptic","PRKCG","Frontal lobe"
"32190","Postsynaptic","MAP1A","Frontal lobe"
"32191","Postsynaptic","GLUD1","Frontal lobe"
"32192","Postsynaptic","ALDOA","Frontal lobe"
"32193","Postsynaptic","ACTN1","Frontal lobe"
"32194","Postsynaptic","CLTC","Frontal lobe"
"32195","Postsynaptic","CKMT1A","Frontal lobe"
"32196","Postsynaptic","GRIN2A","Frontal lobe"
"32197","Postsynaptic","AP2A1","Frontal lobe"
"32198","Postsynaptic","MYO5A","Frontal lobe"
"32199","Postsynaptic","SYT1","Frontal lobe"
"32200","Postsynaptic","CAMK2D","Frontal lobe"
"32201","Postsynaptic","GNAO1","Frontal lobe"
"32202","Postsynaptic","CTNND2","Frontal lobe"
"32203","Postsynaptic","SHANK3","Frontal lobe"
"32204","Postsynaptic","DLG1","Frontal lobe"
"32205","Postsynaptic","GAPDH","Frontal lobe"
"32206","Postsynaptic","STXBP1","Frontal lobe"
"32207","Postsynaptic","PLP1","Frontal lobe"
"32208","Postsynaptic","GRIA3","Frontal lobe"
"32209","Postsynaptic","DNM1","Frontal lobe"
"32210","Postsynaptic","RPH3A","Frontal lobe"
"32211","Postsynaptic","ADD1","Frontal lobe"
"32212","Postsynaptic","PPP1CA","Frontal lobe"
"32213","Postsynaptic","KALRN","Frontal lobe"
"32214","Postsynaptic","CAPZA2","Frontal lobe"
"32215","Postsynaptic","LRRC7","Frontal lobe"
"32216","Postsynaptic","CTNNB1","Frontal lobe"
"32217","Postsynaptic","MBP","Frontal lobe"
"32218","Postsynaptic","CAPZB","Frontal lobe"
"32219","Postsynaptic","EEF1A2","Frontal lobe"
"32220","Postsynaptic","IMMT","Frontal lobe"
"32221","Postsynaptic","MAP2","Frontal lobe"
"32222","Postsynaptic","ATP6V1A","Frontal lobe"
"32223","Postsynaptic","ATP1A3","Frontal lobe"
"32224","Postsynaptic","MOG","Frontal lobe"
"32225","Postsynaptic","DPYSL2","Frontal lobe"
"32226","Postsynaptic","CYFIP2","Frontal lobe"
"32227","Postsynaptic","07-Sep","Frontal lobe"
"32228","Postsynaptic","YWHAZ","Frontal lobe"
"32229","Postsynaptic","PURA","Frontal lobe"
"32230","Postsynaptic","DYNC1H1","Frontal lobe"
"32231","Postsynaptic","ANK2","Frontal lobe"
"32232","Postsynaptic","MYH10","Frontal lobe"
"32233","Postsynaptic","PPP2R1A","Frontal lobe"
"32234","Postsynaptic","IQSEC1","Frontal lobe"
"32235","Postsynaptic","IQSEC2","Frontal lobe"
"32236","Postsynaptic","MAP1B","Frontal lobe"
"32237","Postsynaptic","TMOD2","Frontal lobe"
"32238","Postsynaptic","ADD2","Frontal lobe"
"32239","Postsynaptic","VDAC2","Frontal lobe"
"32240","Postsynaptic","GJA1","Frontal lobe"
"32241","Postsynaptic","PHB2","Frontal lobe"
"32242","Postsynaptic","SLC25A22","Frontal lobe"
"32243","Postsynaptic","CFL1","Frontal lobe"
"32244","Postsynaptic","SFXN3","Frontal lobe"
"32245","Postsynaptic","ATP6V1B2","Frontal lobe"
"32246","Postsynaptic","ATP5A1","Frontal lobe"
"32247","Postsynaptic","TUBA1A","Frontal lobe"
"32248","Postsynaptic","VDAC1","Frontal lobe"
"32249","Postsynaptic","ACTN4","Frontal lobe"
"32250","Postsynaptic","CAMK2G","Frontal lobe"
"32251","Postsynaptic","EPB41L3","Frontal lobe"
"32252","Postsynaptic","ANKS1B","Frontal lobe"
"32253","Postsynaptic","AP2B1","Frontal lobe"
"32254","Postsynaptic","YWHAH","Frontal lobe"
"32255","Postsynaptic","PPP1CC","Frontal lobe"
"32256","Postsynaptic","YWHAB","Frontal lobe"
"32257","Postsynaptic","AP2A2","Frontal lobe"
"32258","Postsynaptic","NFASC","Frontal lobe"
"32259","Postsynaptic","NEFH","Frontal lobe"
"32260","Postsynaptic","MACF1","Frontal lobe"
"32261","Postsynaptic","WASF1","Frontal lobe"
"32262","Postsynaptic","TNR","Frontal lobe"
"32263","Postsynaptic","HSP90AB1","Frontal lobe"
"32264","Postsynaptic","ABLIM1","Frontal lobe"
"32265","Postsynaptic","YWHAQ","Frontal lobe"
"32266","Postsynaptic","RAC1","Frontal lobe"
"32267","Postsynaptic","LGI1","Frontal lobe"
"32268","Postsynaptic","CRMP1","Frontal lobe"
"32269","Postsynaptic","PRKAR2B","Frontal lobe"
"32270","Postsynaptic","SLC25A5","Frontal lobe"
"32271","Postsynaptic","MDH2","Frontal lobe"
"32272","Postsynaptic","AP2M1","Frontal lobe"
"32273","Postsynaptic","PFKP","Frontal lobe"
"32274","Postsynaptic","PHB","Frontal lobe"
"32275","Postsynaptic","GFAP","Frontal lobe"
"32276","Postsynaptic","SNAP25","Frontal lobe"
"32277","Postsynaptic","ALDOC","Frontal lobe"
"32278","Postsynaptic","ATP5B","Frontal lobe"
"32279","Postsynaptic","GABBR1","Frontal lobe"
"32280","Postsynaptic","HSPA5","Frontal lobe"
"32281","Postsynaptic","ATP1A2","Frontal lobe"
"32282","Postsynaptic","SLC1A2","Frontal lobe"
"32283","Postsynaptic","ATP6V0D1","Frontal lobe"
"32284","Postsynaptic","TUBB4B","Frontal lobe"
"32285","Postsynaptic","SLC25A3","Frontal lobe"
