"SUID","adjustedPValue_All_genes","description_All_genes","N_All_genes","name","nn_All_genes","nodeFillColor_All_genes","nodeFontSize_All_genes","nodeSize_All_genes","nodeType_All_genes","pValue_All_genes","selected","shared name","X_All_genes","xx_All_genes"
"1580158","1.1396E-1","negative regulation of cell adhesion","14261","7162","48","0.9432400538233089","14","4.47213595499958","ellipse","4.0501E-2","false","7162","565","5"
"1580166","2.5052E-2","response to arsenic","14261","46685","9","1.6011556160710776","14","3.4641016151377544","ellipse","4.3447E-3","false","46685","565","3"
"1580179","2.5052E-2","ribonucleoside biosynthetic process","14261","42455","9","1.6011556160710776","14","3.4641016151377544","ellipse","4.3447E-3","false","42455","565","3"
"1580184","3.4143E-2","positive regulation of angiogenesis","14261","45766","43","1.4667034761631368","14","4.898979485566356","ellipse","6.5953E-3","false","45766","565","6"
"1580187","6.3971E-3","cell cycle","14261","7049","794","2.194015544138711","14","14.142135623730951","ellipse","7.7660E-4","false","7049","565","50"
"1580189","5.2868E-2","nervous system development","14261","7399","1152","1.2768033974033088","14","15.620499351813308","ellipse","1.1841E-2","false","7399","565","61"
"1580194","3.9000E-2","actin filament polymerization","14261","30041","11","1.408935453365252","14","3.4641016151377544","ellipse","8.0435E-3","false","30041","565","3"
"1580197","2.5327E-2","leukocyte proliferation","14261","70661","40","1.596410810579226","14","4.898979485566356","ellipse","4.5884E-3","false","70661","565","6"
"1580199","1.2037E-2","gland development","14261","48732","193","1.9194644450032385","14","8.246211251235321","ellipse","1.7504E-3","false","48732","565","17"
"1580204","1.2257E-2","regulation of translational initiation","14261","6446","45","1.9116243656474374","14","5.291502622129181","ellipse","1.8084E-3","false","6446","565","7"
"1580206","4.4029E-5","regulation of behavior","14261","50795","69","4.35626072620585","14","7.211102550927978","ellipse","2.5962E-6","false","50795","565","13"
"1580217","1.5140E-1","regulation of ion transport","14261","43269","106","0.8198700172640992","14","5.656854249492381","ellipse","5.9341E-2","false","43269","565","8"
"1580220","2.0100E-2","hepaticobiliary system development","14261","61008","63","1.696800252387566","14","5.656854249492381","ellipse","3.2821E-3","false","61008","565","8"
"1580226","8.0867E-3","regulation of ERK1 and ERK2 cascade","14261","70372","41","2.092226841389049","14","5.291502622129181","ellipse","1.0270E-3","false","70372","565","7"
"1580227","4.1913E-2","positive regulation of ERK1 and ERK2 cascade","14261","70374","33","1.3776497516050614","14","4.47213595499958","ellipse","9.0804E-3","false","70374","565","5"
"1580234","8.5322E-2","M phase","14261","279","351","1.0689370109387024","14","9.38083151964686","ellipse","2.3061E-2","false","279","565","22"
"1580239","1.5272E-2","purine base metabolic process","14261","6144","15","1.8161080006432184","14","4.0","ellipse","2.3470E-3","false","6144","565","4"
"1580245","3.8129E-9","anti-apoptosis","14261","6916","199","8.418749336656022","14","11.135528725660043","ellipse","5.6969E-11","false","6916","565","31"
"1580246","7.3122E-3","regulation of survival gene product expression","14261","45884","20","2.135951307776931","14","4.47213595499958","ellipse","9.0607E-4","false","45884","565","5"
"1580250","3.5919E-2","response to zinc ion","14261","10043","20","1.444670526371538","14","4.0","ellipse","7.1197E-3","false","10043","565","4"
"1580255","2.6272E-2","RNA stabilization","14261","43489","18","1.5805044552525092","14","4.0","ellipse","4.7876E-3","false","43489","565","4"
"1580264","3.7384E-3","proteasomal protein catabolic process","14261","10498","139","2.4273097441347247","14","7.745966692414834","ellipse","4.0496E-4","false","10498","565","15"
"1580271","3.3789E-1","eye development","14261","1654","147","0.4712213231298847","14","5.656854249492381","ellipse","2.2809E-1","false","1654","565","8"
"1580272","4.2793E-1","camera-type eye development","14261","43010","119","0.36862986483880156","14","4.898979485566356","ellipse","3.3282E-1","false","43010","565","6"
"1580274","5.0389E-1","nucleoside monophosphate metabolic process","14261","9123","59","0.2976637182807331","14","3.4641016151377544","ellipse","4.1583E-1","false","9123","565","3"
"1580282","1.7094E-1","cellular chemical homeostasis","14261","55082","376","0.7671610915287481","14","9.16515138991168","ellipse","7.1877E-2","false","55082","565","21"
"1580291","1.3047E-3","negative regulation of cellular component movement","14261","51271","72","2.8844848738495172","14","6.6332495807108","ellipse","1.1522E-4","false","51271","565","11"
"1580297","9.9843E-2","protein prenylation","14261","18342","7","1.000682023230047","14","2.8284271247461903","ellipse","2.8823E-2","false","18342","565","2"
"1580300","6.8250E-5","leukocyte chemotaxis","14261","30595","42","4.165895807156506","14","6.324555320336759","ellipse","4.1154E-6","false","30595","565","10"
"1580306","1.1198E-1","purine nucleoside monophosphate metabolic process","14261","9126","19","0.9508454739303223","14","3.4641016151377544","ellipse","3.7370E-2","false","9126","565","3"
"1580310","1.1060E-2","uropod organization","14261","32796","2","1.956236892466671","14","2.8284271247461903","ellipse","1.5670E-3","false","32796","565","2"
"1580312","3.7026E-3","fructose metabolic process","14261","6000","17","2.4314925388719177","14","4.47213595499958","ellipse","3.9911E-4","false","6000","565","5"
"1580324","2.1715E-1","acetyl-CoA metabolic process","14261","6084","30","0.6632397944747094","14","3.4641016151377544","ellipse","1.1425E-1","false","6084","565","3"
"1580338","1.0965E-1","regulation of catabolic process","14261","9894","282","0.9599750789619828","14","8.48528137423857","ellipse","3.2036E-2","false","9894","565","18"
"1580339","1.7620E-2","regulation of protein catabolic process","14261","42176","75","1.7539996039661776","14","6.0","ellipse","2.7596E-3","false","42176","565","9"
"1580349","2.9977E-2","in utero embryonic development","14261","1701","216","1.5232175136181378","14","8.246211251235321","ellipse","5.5826E-3","false","1701","565","17"
"1580386","7.8522E-7","positive regulation of cell division","14261","51781","40","6.105009333003698","14","6.928203230275509","ellipse","2.6932E-8","false","51781","565","12"
"1580389","1.7721E-3","cellular aldehyde metabolic process","14261","6081","31","2.7515130412224726","14","5.291502622129181","ellipse","1.6927E-4","false","6081","565","7"
"1580391","3.8212E-2","negative regulation of phosphorus metabolic process","14261","10563","58","1.4178026461312647","14","5.291502622129181","ellipse","7.7076E-3","false","10563","565","7"
"1580433","2.5190E-2","response to interleukin-1","14261","70555","28","1.5987686707607065","14","4.47213595499958","ellipse","4.4224E-3","false","70555","565","5"
"1580437","1.1060E-2","regulation of cellular extravasation","14261","2691","2","1.956236892466671","14","2.8284271247461903","ellipse","1.5670E-3","false","2691","565","2"
"1580442","9.1342E-3","membrane docking","14261","22406","31","2.039329806377435","14","4.898979485566356","ellipse","1.1893E-3","false","22406","565","6"
"1580444","8.8753E-3","regulation of receptor-mediated endocytosis","14261","48259","21","2.051817809422434","14","4.47213595499958","ellipse","1.1509E-3","false","48259","565","5"
"1580450","1.8661E-2","SMAD protein complex assembly","14261","7183","8","1.7290615280477322","14","3.4641016151377544","ellipse","2.9838E-3","false","7183","565","3"
"1580458","1.1198E-1","response to carbohydrate stimulus","14261","9743","78","0.9508454739303223","14","5.291502622129181","ellipse","3.4643E-2","false","9743","565","7"
"1580461","2.5902E-1","regulation of gene expression, epigenetic","14261","40029","91","0.5866744049294348","14","4.898979485566356","ellipse","1.5204E-1","false","40029","565","6"
"1580463","4.1247E-2","antigen processing and presentation via MHC class Ib","14261","2475","4","1.3846068573228327","14","2.8284271247461903","ellipse","8.9141E-3","false","2475","565","2"
"1580467","1.1060E-2","negative regulation of phosphatidylinositol biosynthetic process","14261","10512","2","1.956236892466671","14","2.8284271247461903","ellipse","1.5670E-3","false","10512","565","2"
"1580475","1.1655E-2","negative regulation of MAPKKK cascade","14261","43409","33","1.93350334527419","14","4.898979485566356","ellipse","1.6729E-3","false","43409","565","6"
"1580481","7.7063E-2","negative regulation of oxidoreductase activity","14261","51354","15","1.1131532559994741","14","3.4641016151377544","ellipse","1.9718E-2","false","51354","565","3"
"1580482","3.9000E-2","negative regulation of monooxygenase activity","14261","32769","11","1.408935453365252","14","3.4641016151377544","ellipse","8.0435E-3","false","32769","565","3"
"1580484","5.0671E-3","membrane to membrane docking","14261","22614","5","2.295238909190507","14","3.4641016151377544","ellipse","5.8269E-4","false","22614","565","3"
"1580487","2.5052E-2","neutrophil activation","14261","42119","9","1.6011556160710776","14","3.4641016151377544","ellipse","4.3447E-3","false","42119","565","3"
"1580500","4.1247E-2","leukemia inhibitory factor signaling pathway","14261","48861","4","1.3846068573228327","14","2.8284271247461903","ellipse","8.9141E-3","false","48861","565","2"
"1580504","3.1629E-2","regulation of branching involved in salivary gland morphogenesis","14261","60693","10","1.4999113104755102","14","3.4641016151377544","ellipse","6.0254E-3","false","60693","565","3"
"1580513","1.2783E-1","icosanoid metabolic process","14261","6690","50","0.8933505386555101","14","4.47213595499958","ellipse","4.7034E-2","false","6690","565","5"
"1580531","7.5533E-4","B cell apoptosis","14261","1783","3","3.1218614210230835","14","3.4641016151377544","ellipse","6.1870E-5","false","1783","565","3"
"1580536","1.0347E-2","regulation of fibroblast proliferation","14261","48145","43","1.9851749770491782","14","5.291502622129181","ellipse","1.3748E-3","false","48145","565","7"
"1580546","4.1247E-2","protein geranylgeranylation","14261","18344","4","1.3846068573228327","14","2.8284271247461903","ellipse","8.9141E-3","false","18344","565","2"
"1580547","4.1247E-2","protein amino acid geranylgeranylation","14261","18348","4","1.3846068573228327","14","2.8284271247461903","ellipse","8.9141E-3","false","18348","565","2"
"1580560","1.5973E-4","release of cytochrome c from mitochondria","14261","1836","21","3.796616018654564","14","5.291502622129181","ellipse","1.0569E-5","false","1836","565","7"
"1580563","1.2783E-1","tube formation","14261","35148","50","0.8933505386555101","14","4.47213595499958","ellipse","4.7034E-2","false","35148","565","5"
"1580601","7.8593E-2","protein amino acid prenylation","14261","18346","6","1.1046159695361053","14","2.8284271247461903","ellipse","2.1137E-2","false","18346","565","2"
"1580603","1.0105E-6","regulation of cell division","14261","51302","49","5.99545810847955","14","7.211102550927978","ellipse","3.6519E-8","false","51302","565","13"
"1580605","4.6084E-3","regulation of epithelial cell proliferation","14261","50678","85","2.336453216113524","14","6.6332495807108","ellipse","5.1149E-4","false","50678","565","11"
"1580630","3.5919E-2","regulation of smooth muscle cell migration","14261","14910","20","1.444670526371538","14","4.0","ellipse","7.1197E-3","false","14910","565","4"
"1580633","2.6384E-3","response to nutrient levels","14261","31667","243","2.578665355025327","14","9.38083151964686","ellipse","2.7031E-4","false","31667","565","22"
"1580636","1.1888E-2","protein heterooligomerization","14261","51291","57","1.9248764737630804","14","5.656854249492381","ellipse","1.7224E-3","false","51291","565","8"
"1580653","2.0214E-2","actin filament organization","14261","7015","77","1.694341686285063","14","6.0","ellipse","3.3061E-3","false","7015","565","9"
"1580683","4.6082E-3","response to virus","14261","9615","142","2.3364697229045657","14","7.745966692414834","ellipse","5.0902E-4","false","9615","565","15"
"1580689","2.4003E-3","response to methylmercury","14261","51597","4","2.6197266848973078","14","3.4641016151377544","ellipse","2.4016E-4","false","51597","565","3"
"1580694","1.8785E-2","regulation of release of sequestered calcium ion into cytosol","14261","51279","16","1.7261843675774997","14","4.0","ellipse","3.0323E-3","false","51279","565","4"
"1580696","2.3989E-2","mononuclear cell proliferation","14261","32943","39","1.6199860935110277","14","4.898979485566356","ellipse","4.0323E-3","false","32943","565","6"
"1580699","3.2873E-2","response to organic cyclic substance","14261","14070","149","1.4831617068699519","14","7.211102550927978","ellipse","6.3062E-3","false","14070","565","13"
"1580735","4.9505E-2","response to glucose stimulus","14261","9749","62","1.305352323290341","14","5.291502622129181","ellipse","1.1016E-2","false","9749","565","7"
"1580749","1.5397E-3","induction of apoptosis via death domain receptors","14261","8625","14","2.8125773556357045","14","4.47213595499958","ellipse","1.4255E-4","false","8625","565","5"
