"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp","Gene_name","synaptic_prot"
"P07949","P07949",-0.172788759478221,0.165477665067953,0.313045399922759,"Control vs hc-like","RET",NA
"P45880","P45880",0.0703844942149772,0.165616393220765,0.313212349873468,"Control vs hc-like","VDAC2","yes"
"Q96AG4","Q96AG4",-0.0704046349063141,0.165684714491357,0.313246085746152,"Control vs hc-like","LRRC59","yes"
"Q8NB37","Q8NB37",-0.0927452112719607,0.165880410057265,0.313520543528885,"Control vs hc-like","GATD1","yes"
"P51991","P51991",-0.0881492150146528,0.16650554899202,0.314606251977919,"Control vs hc-like","HNRNPA3","yes"
"Q8N4V1","Q8N4V1",-0.0934232152475936,0.166888910398505,0.315234608530509,"Control vs hc-like","MMGT1",NA
"P51452","P51452",-0.0651044073816784,0.166962152279967,0.315276979579184,"Control vs hc-like","DUSP3","yes"
"A0A0C4DH72","A0A0C4DH72",0.246529269345601,0.167110474033014,0.315436264267148,"Control vs hc-like",NA,"yes"
"Q9Y5Q0","Q9Y5Q0",-0.183475319850567,0.167148176778466,0.315436264267148,"Control vs hc-like","FADS3",NA
"Q6IC98","Q6IC98",-0.128536899562075,0.167412807000588,0.315792466416409,"Control vs hc-like","GRAMD4",NA
"P34897","P34897",-0.0990135213617691,0.167453142669167,0.315792466416409,"Control vs hc-like","SHMT2","yes"
"Q16656","Q16656",-0.115396110399157,0.167489606281451,0.315792466416409,"Control vs hc-like","NRF1",NA
"Q16143","Q16143",-0.228383377370974,0.167545906142537,0.315802657234034,"Control vs hc-like","SNCB","yes"
"Q8NDI1","Q8NDI1",-0.133966059544342,0.167689382230714,0.315977108029632,"Control vs hc-like","EHBP1",NA
"Q13347","Q13347",-0.10045855720729,0.16796269690286,0.316396033479735,"Control vs hc-like","EIF3I",NA
"Q9UPT5","Q9UPT5",0.0581001701995909,0.168138274865157,0.31658094342089,"Control vs hc-like","EXOC7","yes"
"Q8IVF6","Q8IVF6",0.160872056065223,0.168162899196657,0.31658094342089,"Control vs hc-like","ANKRD18A",NA
"Q5T4D3","Q5T4D3",-0.129508813986764,0.168349331459081,0.316832868051142,"Control vs hc-like","TMTC4",NA
"O95670","O95670",-0.105840526595856,0.168425299902747,0.316832868051142,"Control vs hc-like","ATP6V1G2","yes"
"Q15173","Q15173",0.0778978343777048,0.168498095341187,0.316832868051142,"Control vs hc-like","PPP2R5B","yes"
"Q02410","Q02410",-0.114431173312802,0.168500961252017,0.316832868051142,"Control vs hc-like","APBA1","yes"
"Q92643","Q92643",0.14606882860663,0.168683289925323,0.317079616475803,"Control vs hc-like","PIGK",NA
"Q16537","Q16537",0.0598132407536767,0.168810176019448,0.317222029739756,"Control vs hc-like","PPP2R5E","yes"
"Q96SW2","Q96SW2",-0.100106709695726,0.168928189723657,0.317347689141778,"Control vs hc-like","CRBN","yes"
"Q6YHK3","Q6YHK3",0.15272671471811,0.169037249090244,0.317456455994238,"Control vs hc-like","CD109",NA
"P09543","P09543",-0.119766304654913,0.169196917338327,0.317654961815339,"Control vs hc-like","CNP","yes"
"P53778","P53778",-0.121954027509927,0.169245335013942,0.317654961815339,"Control vs hc-like","MAPK12",NA
"Q01415","Q01415",0.105046960471118,0.169370843432766,0.317794400816544,"Control vs hc-like","GALK2",NA
"Q9NUT2","Q9NUT2",0.116811739586485,0.16944957971873,0.317846022416783,"Control vs hc-like","ABCB8","yes"
"Q6P4A7","Q6P4A7",-0.120190361565662,0.169790669433488,0.318340338054074,"Control vs hc-like","SFXN4",NA
"Q96MW1","Q96MW1",0.0693538191436964,0.169842134720456,0.318340338054074,"Control vs hc-like","CCDC43",NA
"Q9Y3R0","Q9Y3R0",-0.0641589464597025,0.169867020031755,0.318340338054074,"Control vs hc-like","GRIP1",NA
"Q5TF21","Q5TF21",-0.0630472980079482,0.170114556626862,0.318707978221521,"Control vs hc-like","SOGA3","yes"
"Q9BUF5","Q9BUF5",0.0842441941843575,0.170361597701634,0.319056025699508,"Control vs hc-like","TUBB6","yes"
"Q13158","Q13158",0.175878073478522,0.170403169890116,0.319056025699508,"Control vs hc-like","FADD",NA
"Q8TB96","Q8TB96",0.0945691543677576,0.170755655487982,0.319619560272376,"Control vs hc-like","ITFG1",NA
"Q9HCN8","Q9HCN8",-0.203555506773025,0.171002591156787,0.319981818324737,"Control vs hc-like","SDF2L1",NA
"Q9H3N1","Q9H3N1",0.0816319807977166,0.171052327378429,0.319981818324737,"Control vs hc-like","TMX1",NA
"Q9Y3D5","Q9Y3D5",0.214034647577948,0.17112494271008,0.320004682802286,"Control vs hc-like","MRPS18C",NA
"P42025","P42025",-0.0841719892394153,0.171226305733715,0.320004682802286,"Control vs hc-like","ACTR1B","yes"
"Q9UBK7","Q9UBK7",0.0732138617405482,0.171275765636035,0.320004682802286,"Control vs hc-like","RABL2A",NA
"P57076","P57076",0.11946310678433,0.171315379582826,0.320004682802286,"Control vs hc-like","CFAP298",NA
"Q09666","Q09666",-0.206145609445937,0.171322410357646,0.320004682802286,"Control vs hc-like","AHNAK","yes"
"Q16623","Q16623",-0.112397071074628,0.171523361286536,0.320283616245246,"Control vs hc-like","STX1A","yes"
"Q9ULP9","Q9ULP9",0.0783981338136535,0.171756840593986,0.32062310345538,"Control vs hc-like","TBC1D24","yes"
"O95772","O95772",0.0684977566513219,0.172184751979907,0.321276668905996,"Control vs hc-like","STARD3NL",NA
"Q8TDH9","Q8TDH9",-0.111756461536427,0.172210507781039,0.321276668905996,"Control vs hc-like","BLOC1S5",NA
"Q9Y3B2","Q9Y3B2",-0.13464497381359,0.172307842146462,0.321336860195863,"Control vs hc-like","EXOSC1",NA
"Q9H0W8","Q9H0W8",-0.107630744844052,0.172346345001101,0.321336860195863,"Control vs hc-like","SMG9",NA
"Q9NR11","Q9NR11",-0.179896448373714,0.172818865125999,0.322121074829325,"Control vs hc-like","ZNF302",NA
"Q9GZT8","Q9GZT8",0.0655412947432907,0.173127740530211,0.322599888885874,"Control vs hc-like","NIF3L1","yes"
"Q9NXU5","Q9NXU5",0.155133894894018,0.173233598964922,0.322700234637448,"Control vs hc-like","ARL15","yes"
"Q13563","Q13563",-0.134360099662308,0.173545717815431,0.323184627564451,"Control vs hc-like","PKD2",NA
"O14936","O14936",-0.0663371283623206,0.173678629307426,0.323302700084668,"Control vs hc-like","CASK","yes"
"O94933","O94933",0.173465422957509,0.173713328296903,0.323302700084668,"Control vs hc-like","SLITRK3",NA
"Q8TDD1","Q8TDD1",-0.110908412565726,0.173918978397055,0.323588384094071,"Control vs hc-like","DDX54",NA
"Q14571","Q14571",-0.121712076362794,0.1742804535575,0.324163733310638,"Control vs hc-like","ITPR2",NA
"Q96E39","Q96E39",-0.123519212464803,0.174531386313378,0.324533189114327,"Control vs hc-like","RBMXL1",NA
"Q14534","Q14534",0.09906706994758,0.175556150282879,0.326340896496485,"Control vs hc-like","SQLE",NA
"P10301","P10301",0.0968542844172795,0.175653330396756,0.326423754151503,"Control vs hc-like","RRAS",NA
"Q99583","Q99583",-0.251387410647787,0.175752474593065,0.326510211032924,"Control vs hc-like","MNT",NA
"Q6PKG0","Q6PKG0",-0.0606703870097007,0.175979887068034,0.326763094329693,"Control vs hc-like","LARP1","yes"
"O14735","O14735",0.133986478365557,0.176016602593521,0.326763094329693,"Control vs hc-like","CDIPT",NA
"O14745","O14745",-0.0701293077315555,0.17604657926578,0.326763094329693,"Control vs hc-like","SLC9A3R1","yes"
"Q15185","Q15185",0.0739209447821239,0.176151530798874,0.326860122191093,"Control vs hc-like","PTGES3","yes"
"Q6IQ26","Q6IQ26",0.120965986456394,0.176325590792448,0.327085288749519,"Control vs hc-like","DENND5A",NA
"Q8N983","Q8N983",-0.0831239416539198,0.176505198633404,0.327256700047096,"Control vs hc-like","MRPL43",NA
"Q9NYR9","Q9NYR9",-0.172937385922392,0.176523477043937,0.327256700047096,"Control vs hc-like","NKIRAS2","yes"
"Q9BRV8","Q9BRV8",-0.123468338617677,0.176639302421747,0.327286969929542,"Control vs hc-like","SIKE1",NA
"Q8N1G0","Q8N1G0",-0.209497589372592,0.176645296098958,0.327286969929542,"Control vs hc-like","ZNF687",NA
"A8MXV4","A8MXV4",0.114556352970336,0.177219690047166,0.328253187087362,"Control vs hc-like","NUDT19",NA
"O75223","O75223",-0.244867664280708,0.177381675247498,0.328455176040205,"Control vs hc-like","GGCT","yes"
"O00754","O00754",-0.0746223187057922,0.177547992989026,0.328665064587383,"Control vs hc-like","MAN2B1",NA
"Q9P000","Q9P000",0.122127684446749,0.177665648947884,0.328722294822752,"Control vs hc-like","COMMD9",NA
"O60831","O60831",0.0591500589763641,0.17768486330951,0.328722294822752,"Control vs hc-like","PRAF2","yes"
"Q6UVJ0","Q6UVJ0",-0.186270938909068,0.177990703993155,0.329189960738458,"Control vs hc-like","SASS6",NA
"Q12996","Q12996",-0.0720142125509042,0.178100592199596,0.329262618427738,"Control vs hc-like","CSTF3",NA
"O14908","O14908",-0.0982223489943443,0.178136117657037,0.329262618427738,"Control vs hc-like","GIPC1","yes"
"P16298","P16298",-0.109467067520004,0.178240045542622,0.329356605893976,"Control vs hc-like","PPP3CB","yes"
"Q99447","Q99447",-0.0585732629930966,0.178657979428733,0.330030593139413,"Control vs hc-like","PCYT2","yes"
"Q9UMX1","Q9UMX1",0.0891043502250675,0.178792561715556,0.330180906382447,"Control vs hc-like","SUFU",NA
"O75439","O75439",0.066757152891828,0.179346844309402,0.331105971121642,"Control vs hc-like","PMPCB",NA
"Q12824","Q12824",-0.0843293211659528,0.179899781021399,0.332028001557936,"Control vs hc-like","SMARCB1",NA
"Q08431","Q08431",0.14776712906467,0.180120525842668,0.332273870187027,"Control vs hc-like","MFGE8",NA
"P40855","P40855",-0.161467063247716,0.180186954123603,0.332273870187027,"Control vs hc-like","PEX19",NA
"P49366","P49366",-0.0592445524609602,0.180193645959604,0.332273870187027,"Control vs hc-like","DHPS",NA
"Q9NX24","Q9NX24",0.112534294305725,0.180456736085357,0.332660144803815,"Control vs hc-like","NHP2",NA
"Q06546","Q06546",0.111864234069458,0.180582609082864,0.332793314332988,"Control vs hc-like","GABPA",NA
"P61599","P61599",0.0784939333984482,0.180765178133764,0.333030858171023,"Control vs hc-like","NAA20",NA
"P61619","P61619",-0.0676231307630459,0.180821741960381,0.333036185474671,"Control vs hc-like","SEC61A1",NA
"Q7Z5G4","Q7Z5G4",0.0600916286471396,0.180877414862086,0.333039869204523,"Control vs hc-like","GOLGA7",NA
"P13797","P13797",0.0960682055186055,0.180986742979341,0.333142313908873,"Control vs hc-like","PLS3","yes"
"P62318","P62318",-0.104515992572058,0.181371772247557,0.333752030485199,"Control vs hc-like","SNRPD3","yes"
"Q01469","Q01469",0.113894310155821,0.181446775503713,0.333791058998084,"Control vs hc-like","FABP5",NA
"Q9NRF9","Q9NRF9",0.155764090934582,0.18160209586584,0.333977772628197,"Control vs hc-like","POLE3",NA
"O43399","O43399",0.0747598275257886,0.181783539384733,0.334212403520672,"Control vs hc-like","TPD52L2","yes"
"P49758","P49758",0.141000484042806,0.182093185555838,0.334593767436707,"Control vs hc-like","RGS6","yes"
"P15170","P15170",-0.0676663204158743,0.182129118261338,0.334593767436707,"Control vs hc-like","GSPT1","yes"
"Q12906","Q12906",-0.0794075963574485,0.182152739146043,0.334593767436707,"Control vs hc-like","ILF3","yes"
"Q13505","Q13505",-0.0756578786467905,0.18230429720569,0.33477305834901,"Control vs hc-like","MTX1","yes"
"O43295","O43295",-0.0682516810496274,0.182557355317874,0.335138576848345,"Control vs hc-like","SRGAP3","yes"
"Q99732","Q99732",-0.0830260904068965,0.183187923009127,0.336196705788712,"Control vs hc-like","LITAF",NA
"Q9Y291","Q9Y291",-0.0744396399467924,0.183260437429984,0.336209455175973,"Control vs hc-like","MRPS33",NA
"P13611","P13611",-0.238401548034336,0.183320560291958,0.336209455175973,"Control vs hc-like","VCAN","yes"
"Q9HAU0","Q9HAU0",-0.113875551890956,0.183403772028929,0.336209455175973,"Control vs hc-like","PLEKHA5","yes"
"O75340","O75340",-0.0764283017450147,0.183437351490934,0.336209455175973,"Control vs hc-like","PDCD6","yes"
"Q9BQ69","Q9BQ69",-0.064647804921421,0.183465788110531,0.336209455175973,"Control vs hc-like","MACROD1","yes"
"P61964","P61964",-0.0629227892740261,0.183698504885333,0.336468821756615,"Control vs hc-like","WDR5",NA
"Q9NRG7","Q9NRG7",0.0852098170216635,0.183715772459534,0.336468821756615,"Control vs hc-like","SDR39U1","yes"
"Q96PP8","Q96PP8",0.313167191097348,0.183889235450881,0.33668713661042,"Control vs hc-like","GBP5",NA
"Q96AB3","Q96AB3",0.0683582657212369,0.184034449461859,0.336779894793969,"Control vs hc-like","ISOC2","yes"
"P11142","P11142",0.072391961160708,0.184048448548968,0.336779894793969,"Control vs hc-like","HSPA8","yes"
"O43819","O43819",-0.146897875146944,0.184186823019175,0.336803493707741,"Control vs hc-like","SCO2",NA
"Q9NXN4","Q9NXN4",0.0758356007069132,0.184202080680671,0.336803493707741,"Control vs hc-like","GDAP2",NA
"Q9BSJ5","Q9BSJ5",0.104676166865623,0.184224183343122,0.336803493707741,"Control vs hc-like","C17orf80",NA
"Q6P1N9","Q6P1N9",0.119948180854088,0.185399000562153,0.338815176333468,"Control vs hc-like","TATDN1",NA
"Q86TU7","Q86TU7",-0.117536056811318,0.185433737119816,0.338815176333468,"Control vs hc-like","SETD3",NA
"P54136","P54136",0.0605860608809259,0.185688274784201,0.339180378285537,"Control vs hc-like","RARS1",NA
"Q9UBB4","Q9UBB4",0.0863762398098586,0.18592772303858,0.339517810904764,"Control vs hc-like","ATXN10","yes"
"Q14CZ8","Q14CZ8",-0.308042360708995,0.18608585140341,0.339706592514904,"Control vs hc-like","HEPACAM","yes"
"Q9NRN7","Q9NRN7",-0.0720091418132434,0.186260272941523,0.339924998118279,"Control vs hc-like","AASDHPPT","yes"
"Q9NUG6","Q9NUG6",-0.12712719100243,0.186316002197808,0.339926725562305,"Control vs hc-like","PDRG1",NA
"O75830","O75830",-0.260838697607578,0.186579236697958,0.340306926428815,"Control vs hc-like","SERPINI2",NA
"P61024","P61024",-0.0777319709047504,0.186649878611495,0.340335732231656,"Control vs hc-like","CKS1B",NA
"Q68E01","Q68E01",0.126600609144159,0.187295218645019,0.341252463314845,"Control vs hc-like","INTS3",NA
"Q8IWE4","Q8IWE4",0.0929566309712477,0.187340784997055,0.341252463314845,"Control vs hc-like","DCUN1D3",NA
"P01730","P01730",-0.29691675235642,0.187347744372891,0.341252463314845,"Control vs hc-like","CD4",NA
"P08247","P08247",0.0707814705950653,0.187372625707281,0.341252463314845,"Control vs hc-like","SYP","yes"
"O43347","O43347",-0.126993779170334,0.187499552463877,0.341383428121584,"Control vs hc-like","MSI1",NA
"Q8NAT1","Q8NAT1",-0.0752742976862066,0.187573141433701,0.341417231621036,"Control vs hc-like","POMGNT2",NA
"Q6VN20","Q6VN20",0.155858980636014,0.187884460414377,0.341777318336818,"Control vs hc-like","RANBP10",NA
"Q9HCJ6","Q9HCJ6",0.130942829616696,0.187898009797,0.341777318336818,"Control vs hc-like","VAT1L","yes"
"Q9NVN3","Q9NVN3",-0.138640508412081,0.187936214369899,0.341777318336818,"Control vs hc-like","RIC8B",NA
"O60313","O60313",0.0910371512988064,0.188144262003979,0.342055419201491,"Control vs hc-like","OPA1","yes"
"Q13451","Q13451",0.197440527736987,0.188395159250296,0.342318657813221,"Control vs hc-like","FKBP5",NA
"Q8N1B4","Q8N1B4",-0.0603804376762724,0.188399390238864,0.342318657813221,"Control vs hc-like","VPS52","yes"
"P30101","P30101",-0.089505663377615,0.188596965649756,0.342577333681715,"Control vs hc-like","PDIA3","yes"
"Q9HCE5","Q9HCE5",0.10188618819971,0.188680061975795,0.342627973239627,"Control vs hc-like","METTL14",NA
"Q68D10","Q68D10",-0.120985641038875,0.188796784798289,0.342739628342124,"Control vs hc-like","SPTY2D1",NA
"Q6P6C2","Q6P6C2",-0.0862167487991812,0.188931697075024,0.342814458134578,"Control vs hc-like","ALKBH5",NA
"P13473","P13473",0.137422701783279,0.188948500696254,0.342814458134578,"Control vs hc-like","LAMP2","yes"
"P24534","P24534",-0.0692433852923351,0.189159019734339,0.343015630637666,"Control vs hc-like","EEF1B2","yes"
"O14807","O14807",-0.0822972140482605,0.189169941666735,0.343015630637666,"Control vs hc-like","MRAS","yes"
"O60610","O60610",-0.0959620525091864,0.189250870429194,0.343062124163936,"Control vs hc-like","DIAPH1","yes"
"Q9NSI2","Q9NSI2",0.127859804228512,0.189748667993155,0.343864043486426,"Control vs hc-like","SLX9",NA
"O15061","O15061",-0.0734334774097114,0.189809490796309,0.343873836610539,"Control vs hc-like","SYNM","yes"
"P22694","P22694",0.128549687309405,0.190158151005705,0.344404940744425,"Control vs hc-like","PRKACB","yes"
"Q99832","Q99832",-0.0745775922514476,0.190385662510104,0.344716380471315,"Control vs hc-like","CCT7","yes"
"P27824","P27824",-0.0858766186619526,0.190524323955019,0.344866811593026,"Control vs hc-like","CANX","yes"
"Q8IZL8","Q8IZL8",0.0785849136703156,0.190602582766023,0.344907852453536,"Control vs hc-like","PELP1",NA
"O95178","O95178",-0.106955724105511,0.190694041260814,0.344972748111764,"Control vs hc-like","NDUFB2",NA
"Q9UI15","Q9UI15",-0.13065779861741,0.190942873580577,0.345322218177639,"Control vs hc-like","TAGLN3","yes"
"P08865","P08865",-0.0647029728540858,0.191128815472415,0.345557779722125,"Control vs hc-like","RPSA","yes"
"O75600","O75600",0.121572569731278,0.191362625710956,0.345879724012957,"Control vs hc-like","GCAT",NA
"Q969L2","Q969L2",0.104180525243923,0.191435842156496,0.345911298946145,"Control vs hc-like","MAL2","yes"
"Q9C0C9","Q9C0C9",-0.0575973084264199,0.191502260218257,0.345930574862965,"Control vs hc-like","UBE2O","yes"
"P19022","P19022",-0.0818586575120932,0.191626654012622,0.34593257177167,"Control vs hc-like","CDH2","yes"
"P21953","P21953",0.0757584577352759,0.191669186644104,0.34593257177167,"Control vs hc-like","BCKDHB",NA
"Q6P9B6","Q6P9B6",-0.109625042968027,0.19167061752635,0.34593257177167,"Control vs hc-like","MEAK7","yes"
"Q86UD1","Q86UD1",-0.261417962832621,0.192823549571209,0.347857546687865,"Control vs hc-like","OAF",NA
"Q9P258","Q9P258",-0.153887828565434,0.192849308719783,0.347857546687865,"Control vs hc-like","RCC2",NA
"P07203","P07203",0.0884895787011963,0.192927783440589,0.34789796461751,"Control vs hc-like","GPX1","yes"
"O15533","O15533",-0.0763928028131033,0.19299446196241,0.347917093688773,"Control vs hc-like","TAPBP",NA
"O95167","O95167",-0.0890590099800868,0.193068817305981,0.347950046872964,"Control vs hc-like","NDUFA3","yes"
"Q9NRX2","Q9NRX2",0.130064589946098,0.193362567082947,0.348171010479986,"Control vs hc-like","MRPL17","yes"
"P10599","P10599",-0.0756690848119987,0.193379293202452,0.348171010479986,"Control vs hc-like","TXN","yes"
"P48507","P48507",0.0585338328264946,0.193393051647058,0.348171010479986,"Control vs hc-like","GCLM","yes"
"O95429","O95429",-0.0944337344760946,0.193416076792212,0.348171010479986,"Control vs hc-like","BAG4",NA
"Q3ZCM7","Q3ZCM7",0.0802457479169902,0.193471981327154,0.348171010479986,"Control vs hc-like","TUBB8","yes"
"Q15393","Q15393",-0.0683302746986776,0.193554215852303,0.348207198776005,"Control vs hc-like","SF3B3",NA
"P46109","P46109",-0.0704234048607404,0.193724149054951,0.348207198776005,"Control vs hc-like","CRKL","yes"
"Q9NR09","Q9NR09",-0.0977492432350502,0.193778538395129,0.348207198776005,"Control vs hc-like","BIRC6",NA
"Q96B36","Q96B36",0.0691233080969269,0.193822570477095,0.348207198776005,"Control vs hc-like","AKT1S1","yes"
"Q5J8M3","Q5J8M3",-0.0972081072897915,0.193825098186472,0.348207198776005,"Control vs hc-like","EMC4","yes"
"Q9UL42","Q9UL42",-0.152984007436423,0.193828793645821,0.348207198776005,"Control vs hc-like","PNMA2",NA
"Q13885","Q13885",-0.110212203501327,0.193926739396417,0.348215140034885,"Control vs hc-like","TUBB2A","yes"
"Q9NYY8","Q9NYY8",0.311994289013722,0.193945451081476,0.348215140034885,"Control vs hc-like","FASTKD2",NA
"Q8IZ13","Q8IZ13",0.140643338166726,0.194161092774377,0.348501469674575,"Control vs hc-like","ZBED8",NA
"Q9P2R3","Q9P2R3",0.0830084285923682,0.194359365212736,0.348599615695573,"Control vs hc-like","ANKFY1","yes"
"P83876","P83876",0.286620795676029,0.194379654432212,0.348599615695573,"Control vs hc-like","TXNL4A",NA
"Q12789","Q12789",-0.0733131055539111,0.194384314312117,0.348599615695573,"Control vs hc-like","GTF3C1",NA
"Q9Y4C1","Q9Y4C1",-0.0745865030502486,0.194692053506731,0.349038199541725,"Control vs hc-like","KDM3A",NA
"Q16740","Q16740",-0.0722141631344542,0.194741377407486,0.349038199541725,"Control vs hc-like","CLPP",NA
