"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp","Gene_name","synaptic_prot"
"Q92900","Q92900",-0.0236625394191137,0.579803381327808,0.756132824955664,"Control vs at-risk","UPF1","yes"
"Q99700","Q99700",-0.0321249717252705,0.579938471344151,0.756150076631741,"Control vs at-risk","ATXN2","yes"
"P13929","P13929",0.0392280706399788,0.580216487187518,0.756274516316229,"Control vs at-risk","ENO3","yes"
"A8MW92","A8MW92",-0.0467328411120285,0.580277674807666,0.756274516316229,"Control vs at-risk","PHF20L1",NA
"O96013","O96013",-0.0536137796041949,0.580553827711407,0.756475535688636,"Control vs at-risk","PAK4",NA
"Q6VEQ5","Q6VEQ5",-0.0322264041490357,0.580785512674055,0.756618540025721,"Control vs at-risk",NA,"yes"
"O00159","O00159",-0.0447386975949975,0.581491820572898,0.757379669742828,"Control vs at-risk","MYO1C","yes"
"Q9NPB8","Q9NPB8",-0.0588743782918826,0.58187181398837,0.757715552108674,"Control vs at-risk","GPCPD1",NA
"P51858","P51858",0.0438243665971392,0.582015669748979,0.757743858747884,"Control vs at-risk","HDGF",NA
"Q16658","Q16658",-0.0240989704964676,0.58218767970432,0.757808800622049,"Control vs at-risk","FSCN1","yes"
"P46013","P46013",0.121517882513189,0.582336221458757,0.757843174108974,"Control vs at-risk","MKI67",NA
"Q9UBX3","Q9UBX3",-0.0398669467867485,0.583187718387612,0.758744389283764,"Control vs at-risk","SLC25A10","yes"
"Q5RI15","Q5RI15",0.0301368434914018,0.583273285557382,0.758744389283764,"Control vs at-risk","COX20",NA
"Q7Z4S6","Q7Z4S6",-0.0295330698226088,0.58384075353114,0.75932338622107,"Control vs at-risk","KIF21A","yes"
"Q8N336","Q8N336",-0.0536170561077682,0.584042922534837,0.759427144662335,"Control vs at-risk","ELMOD1","yes"
"A0FGR8","A0FGR8",0.0442868544890302,0.584651837613112,0.76005963804512,"Control vs at-risk","ESYT2","yes"
"O00116","O00116",-0.0282104799584033,0.584785975707067,0.760074775714778,"Control vs at-risk","AGPS","yes"
"Q9Y262","Q9Y262",-0.0216210326285058,0.585550141893508,0.760886420135231,"Control vs at-risk","EIF3L",NA
"A6NKG5","A6NKG5",-0.063061540867638,0.585655687762428,0.760886420135231,"Control vs at-risk","RTL1",NA
"Q15758","Q15758",0.0631949831667917,0.585945864737048,0.761038567661366,"Control vs at-risk","SLC1A5",NA
"Q9BXV9","Q9BXV9",0.0576306470419219,0.58601809448606,0.761038567661366,"Control vs at-risk","GON7",NA
"O94888","O94888",0.0286955262101465,0.58653549654955,0.76155111029294,"Control vs at-risk","UBXN7",NA
"Q13206","Q13206",0.0647691970769877,0.586783285471653,0.761713449027533,"Control vs at-risk","DDX10",NA
"P19838","P19838",0.0961143843379286,0.58691349185169,0.761714538102701,"Control vs at-risk","NFKB1",NA
"Q8NFF5","Q8NFF5",-0.0226481399511549,0.587340708753784,0.761714538102701,"Control vs at-risk","FLAD1",NA
"O94903","O94903",0.0255681946729531,0.587395127889278,0.761714538102701,"Control vs at-risk","PLPBP",NA
"P48449","P48449",-0.0461597793076862,0.587399798169691,0.761714538102701,"Control vs at-risk","LSS","yes"
"P31323","P31323",0.0437356219683522,0.58743464654857,0.761714538102701,"Control vs at-risk","PRKAR2B","yes"
"A6NDG6","A6NDG6",-0.0304400628050985,0.587520673547063,0.761714538102701,"Control vs at-risk","PGP",NA
"Q9Y4W6","Q9Y4W6",-0.0270732121025432,0.587933887077424,0.761958520650991,"Control vs at-risk","AFG3L2","yes"
"P35270","P35270",0.0556136628463832,0.587954455580491,0.761958520650991,"Control vs at-risk","SPR","yes"
"P58107","P58107",-0.142535674552782,0.588548057377368,0.762568531222921,"Control vs at-risk","EPPK1","yes"
"Q93034","Q93034",-0.0253444809368411,0.588835250595498,0.762781363245317,"Control vs at-risk","CUL5","yes"
"Q01085","Q01085",0.0299720217343733,0.589130140748971,0.762947541174637,"Control vs at-risk","TIAL1","yes"
"Q5XKL5","Q5XKL5",0.0548702647148076,0.589209446786279,0.762947541174637,"Control vs at-risk",NA,"yes"
"Q14241","Q14241",-0.0307966517444989,0.589776669958056,0.763522686645053,"Control vs at-risk","ELOA",NA
"Q96RS6","Q96RS6",-0.0365797307922868,0.590022046381933,0.763681017480161,"Control vs at-risk","NUDCD1",NA
"Q96RT8","Q96RT8",-0.0793709590223237,0.590292965666102,0.7638723361748,"Control vs at-risk","TUBGCP5",NA
"P06746","P06746",0.0329100413887176,0.590714153212416,0.764139459289259,"Control vs at-risk","POLB",NA
"P62699","P62699",-0.0727433508765767,0.590745686738207,0.764139459289259,"Control vs at-risk","YPEL5",NA
"Q9GZS3","Q9GZS3",-0.02570061370389,0.591104943431897,0.764444804917658,"Control vs at-risk","WDR61","yes"
"Q8TER0","Q8TER0",-0.0297531673066587,0.591345204966342,0.764596165204449,"Control vs at-risk","SNED1",NA
"Q9H9Y6","Q9H9Y6",-0.0644522956824147,0.591735060899591,0.764798806871478,"Control vs at-risk","POLR1B",NA
"Q13520","Q13520",-0.0407538112124932,0.59174844025624,0.764798806871478,"Control vs at-risk","AQP6",NA
"O15111","O15111",0.0367101141905835,0.592515066548587,0.765475561554244,"Control vs at-risk","CHUK","yes"
"Q9NQ11","Q9NQ11",-0.0336009934358366,0.592518794866242,0.765475561554244,"Control vs at-risk","ATP13A2",NA
"Q8NDZ4","Q8NDZ4",0.0510703344877612,0.593024784710352,0.765969772924174,"Control vs at-risk","DIPK2A",NA
"Q8N9A8","Q8N9A8",-0.0436007034502985,0.593325410586708,0.766198579123938,"Control vs at-risk","CNEP1R1",NA
"O15540","O15540",-0.0661066719024888,0.593713181439357,0.766539802503373,"Control vs at-risk","FABP7","yes"
"P28074","P28074",0.0252564955717176,0.594169478767481,0.766803060833154,"Control vs at-risk","PSMB5","yes"
"P61160","P61160",-0.0259713843855103,0.594378761678111,0.766803060833154,"Control vs at-risk","ACTR2","yes"
"P62955","P62955",0.0828927779141342,0.594408653508317,0.766803060833154,"Control vs at-risk","CACNG7",NA
"Q13257","Q13257",-0.0489642293527304,0.594411397680495,0.766803060833154,"Control vs at-risk","MAD2L1",NA
"Q8NFX7","Q8NFX7",-0.0646197648012006,0.594767583937758,0.766959452698964,"Control vs at-risk","STXBP6","yes"
"Q06203","Q06203",-0.0306835435091131,0.594828888923435,0.766959452698964,"Control vs at-risk","PPAT","yes"
"P46063","P46063",0.0281040790747156,0.594903440103161,0.766959452698964,"Control vs at-risk","RECQL",NA
"P13984","P13984",-0.0429861399203375,0.595157882589106,0.766977983534046,"Control vs at-risk","GTF2F2",NA
"O14773","O14773",-0.0599329611666839,0.595230042315733,0.766977983534046,"Control vs at-risk","TPP1","yes"
"O94856","O94856",-0.0314284048256894,0.595393289173418,0.766977983534046,"Control vs at-risk","NFASC","yes"
"Q96E39","Q96E39",-0.0460921348893066,0.595641021582431,0.766977983534046,"Control vs at-risk","RBMXL1",NA
"O95985","O95985",0.0493874974431101,0.595642540942153,0.766977983534046,"Control vs at-risk","TOP3B",NA
"O95433","O95433",-0.0299075202232117,0.595659452481961,0.766977983534046,"Control vs at-risk","AHSA1","yes"
"Q9H4L4","Q9H4L4",-0.0419922670392481,0.596110769164951,0.767399859474797,"Control vs at-risk","SENP3",NA
"Q8IXK0","Q8IXK0",-0.0822581369572788,0.596313296356876,0.767501349075797,"Control vs at-risk","PHC2",NA
"Q07817","Q07817",0.0400903511966426,0.596515806861052,0.767602775108426,"Control vs at-risk","BCL2L1",NA
"Q5VIR6","Q5VIR6",0.032136621766977,0.596866872301296,0.767895281490679,"Control vs at-risk","VPS53","yes"
"Q92542","Q92542",-0.0399869715405075,0.597119583007292,0.76806115517418,"Control vs at-risk","NCSTN",NA
"Q9NVU7","Q9NVU7",-0.0682655892399122,0.597246475625899,0.768065156737555,"Control vs at-risk","SDAD1",NA
"Q01064","Q01064",-0.0743628980075108,0.597780084406176,0.768489635426354,"Control vs at-risk","PDE1B","yes"
"Q96JB5","Q96JB5",-0.0285469904477011,0.597824249831267,0.768489635426354,"Control vs at-risk","CDK5RAP3","yes"
"Q8TEM1","Q8TEM1",-0.0212538976378696,0.597991826324473,0.768545833128284,"Control vs at-risk","NUP210",NA
"Q9Y2D5","Q9Y2D5",0.0594945513990872,0.598579663947714,0.76914202004464,"Control vs at-risk","PALM2AKAP2","yes"
"O95400","O95400",-0.0307754919645156,0.598890905877946,0.769382623389783,"Control vs at-risk","CD2BP2",NA
"P62266","P62266",0.0331118864902749,0.599250373272098,0.769568960641538,"Control vs at-risk","RPS23","yes"
"P24941","P24941",-0.0380745647189826,0.599283999648656,0.769568960641538,"Control vs at-risk","CDK2",NA
"Q9P000","Q9P000",-0.0454624438775113,0.599417841655347,0.76958156579173,"Control vs at-risk","COMMD9",NA
"O95299","O95299",-0.0309180232873629,0.599832705425969,0.769954889774129,"Control vs at-risk","NDUFA10","yes"
"O00186","O00186",0.0246932489305216,0.600143055031987,0.7701939310183,"Control vs at-risk","STXBP3","yes"
"P12757","P12757",-0.0612613915210289,0.600521031001009,0.770519643788515,"Control vs at-risk","SKIL",NA
"Q7Z422","Q7Z422",-0.0447014830918278,0.601368331772457,0.771447281093259,"Control vs at-risk","SZRD1",NA
"Q02641","Q02641",0.0348674610410491,0.601534210365782,0.771500573650202,"Control vs at-risk","CACNB1","yes"
"Q9UGL1","Q9UGL1",-0.0588863878087267,0.601689695465975,0.771539614808837,"Control vs at-risk","KDM5B",NA
"P30419","P30419",0.0317065449596647,0.602012813121031,0.771539614808837,"Control vs at-risk","NMT1","yes"
"O60524","O60524",-0.0327598401080884,0.602084395788195,0.771539614808837,"Control vs at-risk","NEMF",NA
"Q9HCS7","Q9HCS7",-0.0456303949930081,0.602183161583794,0.771539614808837,"Control vs at-risk","XAB2",NA
"O15066","O15066",-0.035089088843506,0.602262140429727,0.771539614808837,"Control vs at-risk","KIF3B","yes"
"P32121","P32121",0.0310382480153031,0.602310700102177,0.771539614808837,"Control vs at-risk","ARRB2",NA
"P78330","P78330",-0.0314829784103061,0.60245793252788,0.771568931132197,"Control vs at-risk","PSPH",NA
"Q96SW2","Q96SW2",-0.0360597167062977,0.603101113223566,0.771656673317675,"Control vs at-risk","CRBN","yes"
"Q9UIS9","Q9UIS9",-0.0347306677574011,0.603185832463454,0.771656673317675,"Control vs at-risk","MBD1",NA
"Q8IX18","Q8IX18",-0.0644721495422651,0.603250271921117,0.771656673317675,"Control vs at-risk","DHX40",NA
"P48729","P48729",0.0251552971805005,0.603255203853432,0.771656673317675,"Control vs at-risk","CSNK1A1","yes"
"P20810","P20810",0.0788099467557011,0.60340709282144,0.771656673317675,"Control vs at-risk","CAST","yes"
"Q9HAU0","Q9HAU0",-0.0425356259816496,0.603414757229296,0.771656673317675,"Control vs at-risk","PLEKHA5","yes"
"Q92581","Q92581",0.041765638844641,0.603474923456178,0.771656673317675,"Control vs at-risk","SLC9A6","yes"
"Q96MW7","Q96MW7",0.0509187931467494,0.603521327253937,0.771656673317675,"Control vs at-risk","TIGD1",NA
"Q5U5X0","Q5U5X0",0.0468284640753254,0.604262685940306,0.772445398899793,"Control vs at-risk","LYRM7",NA
"Q04917","Q04917",-0.0330967950177481,0.604463548322425,0.772543010780772,"Control vs at-risk","YWHAH","yes"
"Q96T37","Q96T37",0.065796978012564,0.604705635195186,0.772693259140471,"Control vs at-risk","RBM15",NA
"Q9UHI6","Q9UHI6",0.0227390226903452,0.604945882022721,0.772841094904464,"Control vs at-risk","DDX20",NA
"Q9UK41","Q9UK41",-0.0372985497404912,0.605146966957273,0.772938849314508,"Control vs at-risk","VPS28",NA
"Q13017","Q13017",0.0260801358676623,0.605378231168193,0.7729747717448,"Control vs at-risk","ARHGAP5","yes"
"P47813","P47813",-0.0350276387677795,0.605424237015266,0.7729747717448,"Control vs at-risk","EIF1AX",NA
"Q8N543","Q8N543",0.0396327458585723,0.605729090392074,0.773204897322118,"Control vs at-risk","OGFOD1",NA
"Q8WZA9","Q8WZA9",0.0367057010132257,0.605958681206465,0.773338876364894,"Control vs at-risk","IRGQ","yes"
"Q96IX5","Q96IX5",-0.0333941224002068,0.606262482359086,0.773567489828939,"Control vs at-risk","ATP5MK",NA
"Q01538","Q01538",-0.0758680236130171,0.606556773910613,0.773783877902006,"Control vs at-risk","MYT1",NA
"P13807","P13807",-0.031430953301161,0.607511735581504,0.774842819996553,"Control vs at-risk","GYS1","yes"
"O00534","O00534",-0.0408956885895471,0.607741420251662,0.774976471981414,"Control vs at-risk","VWA5A",NA
"Q96EY1","Q96EY1",-0.0432963272867966,0.607892080579911,0.775009319909256,"Control vs at-risk","DNAJA3","yes"
"Q8IV03","Q8IV03",-0.0410797835119396,0.608033208628077,0.775030004013397,"Control vs at-risk","LURAP1L",NA
"A6NCE7","A6NCE7",0.0591496989463316,0.608173782791419,0.775031087430495,"Control vs at-risk","MAP1LC3B2",NA
"H3BPF8","H3BPF8",-0.0866673377053733,0.608462013795847,0.775031087430495,"Control vs at-risk",NA,"yes"
"O43719","O43719",0.0423066054545131,0.608522908737577,0.775031087430495,"Control vs at-risk","HTATSF1",NA
"Q7L7X3","Q7L7X3",0.0307479816875755,0.608558716270665,0.775031087430495,"Control vs at-risk","TAOK1","yes"
"P13010","P13010",-0.0279201330656882,0.608658580023981,0.775031087430495,"Control vs at-risk","XRCC5","yes"
"Q96Q42","Q96Q42",0.0581408574952142,0.609088072038354,0.775418852482148,"Control vs at-risk","ALS2",NA
"O75569","O75569",-0.0394544850808281,0.609322973320104,0.775558779374614,"Control vs at-risk","PRKRA","yes"
"Q13740","Q13740",-0.0726077146143389,0.61006981381003,0.776253843337991,"Control vs at-risk","ALCAM","yes"
"P46379","P46379",0.0226509853470276,0.610119257688861,0.776253843337991,"Control vs at-risk","BAG6","yes"
"O14641","O14641",0.0457647665274585,0.610692801559277,0.776824279146231,"Control vs at-risk","DVL2",NA
"O95905","O95905",0.0638363681323053,0.611582999820022,0.777511238391994,"Control vs at-risk","ECD",NA
"Q8NB90","Q8NB90",-0.0326384847562693,0.611591530461211,0.777511238391994,"Control vs at-risk","SPATA5",NA
"P55273","P55273",0.0442346610364694,0.611608759805209,0.777511238391994,"Control vs at-risk","CDKN2D",NA
"O14521","O14521",0.0462682856916352,0.612033725381958,0.777892106922378,"Control vs at-risk","SDHD",NA
"P25686","P25686",0.0369498388095302,0.612162530214855,0.777896477571816,"Control vs at-risk","DNAJB2","yes"
"Q9UNF0","Q9UNF0",0.027044637832681,0.614056106135694,0.780142944015557,"Control vs at-risk","PACSIN2","yes"
"Q8WW12","Q8WW12",-0.0314332589420694,0.614567525840434,0.780499911036894,"Control vs at-risk","PCNP",NA
"Q9BUR5","Q9BUR5",-0.0337052268450542,0.614637483033347,0.780499911036894,"Control vs at-risk","APOO","yes"
"Q9UKU0","Q9UKU0",0.0272175567533957,0.614743816031702,0.780499911036894,"Control vs at-risk","ACSL6","yes"
"Q9H0E3","Q9H0E3",-0.0268147001353967,0.61484022000779,0.780499911036894,"Control vs at-risk","SAP130",NA
"O75439","O75439",0.0238818302433224,0.615008377837853,0.780553688787866,"Control vs at-risk","PMPCB",NA
"Q86WG5","Q86WG5",-0.0303170778029198,0.615589198843844,0.78113107951453,"Control vs at-risk","SBF2","yes"
"Q96GC5","Q96GC5",0.0260821445975061,0.615773368513092,0.781205019755415,"Control vs at-risk","MRPL48",NA
"Q13283","Q13283",0.0206843697408132,0.616698958588708,0.78211483706599,"Control vs at-risk","G3BP1","yes"
"Q5JWF2","Q5JWF2",-0.0292218649701752,0.616742610437371,0.78211483706599,"Control vs at-risk","GNAS","yes"
"Q92871","Q92871",0.0752664036560464,0.617155360582672,0.782478343362378,"Control vs at-risk","PMM1","yes"
"P27448","P27448",0.0232590138325719,0.617501641339856,0.782691362726547,"Control vs at-risk","MARK3","yes"
"P09132","P09132",-0.0377173567430873,0.617640448700344,0.782691362726547,"Control vs at-risk","SRP19",NA
"Q8N3P4","Q8N3P4",-0.043055600887616,0.617842014016867,0.782691362726547,"Control vs at-risk","VPS8","yes"
"Q99714","Q99714",0.0377618880195918,0.61791332618414,0.782691362726547,"Control vs at-risk","HSD17B10","yes"
"Q9H9A5","Q9H9A5",0.0372928334625442,0.617954067042281,0.782691362726547,"Control vs at-risk","CNOT10",NA
"Q9Y5L4","Q9Y5L4",0.0297784008137505,0.618646239456982,0.783408146087873,"Control vs at-risk","TIMM13",NA
"Q8N158","Q8N158",-0.0362625859811452,0.619015828504662,0.783560155981474,"Control vs at-risk","GPC2",NA
"P68104","P68104",-0.061861769303885,0.619018837166992,0.783560155981474,"Control vs at-risk","EEF1A1","yes"
"Q15788","Q15788",0.0973212029752624,0.619155480366695,0.783573272623974,"Control vs at-risk","NCOA1",NA
"P21281","P21281",-0.026003241640101,0.620053142873264,0.784440658171538,"Control vs at-risk","ATP6V1B2","yes"
"Q5JSL3","Q5JSL3",-0.0638532390294699,0.620093703196035,0.784440658171538,"Control vs at-risk","DOCK11",NA
"Q15545","Q15545",0.0548622270068435,0.620962308528071,0.78534796375074,"Control vs at-risk","TAF7",NA
"P61006","P61006",-0.0317360011649015,0.621064054492326,0.78534796375074,"Control vs at-risk","RAB8A",NA
"Q8WX77","Q8WX77",-0.0423096130871521,0.621206476551867,0.78536800876209,"Control vs at-risk","IGFBPL1",NA
"Q01484","Q01484",-0.0390631753867225,0.621342955503959,0.78538053348993,"Control vs at-risk","ANK2","yes"
"O94901","O94901",-0.0288781395060411,0.62151897005506,0.785443016128645,"Control vs at-risk","SUN1",NA
"O75223","O75223",-0.0853862002260684,0.622124301104984,0.78604791047779,"Control vs at-risk","GGCT","yes"
"Q9UHD9","Q9UHD9",0.0329364682617275,0.622344168979735,0.786165628770207,"Control vs at-risk","UBQLN2","yes"
"Q9HBK9","Q9HBK9",-0.025261838532991,0.622473540388427,0.786169004296802,"Control vs at-risk","AS3MT",NA
"Q9P253","Q9P253",-0.0242535022266637,0.623405834332936,0.787096401895408,"Control vs at-risk","VPS18","yes"
"A0AVT1","A0AVT1",0.023581509887169,0.623461533491689,0.787096401895408,"Control vs at-risk","UBA6","yes"
"O60502","O60502",0.0260347949425075,0.623862345569967,0.787442199809123,"Control vs at-risk","OGA",NA
"P13489","P13489",-0.0241266060105261,0.624108642365119,0.787535831232244,"Control vs at-risk","RNH1","yes"
"P37235","P37235",0.0520778269150668,0.6241993488281,0.787535831232244,"Control vs at-risk","HPCAL1","yes"
"Q9Y6C9","Q9Y6C9",0.0253849872894065,0.624317285065497,0.787535831232244,"Control vs at-risk","MTCH2","yes"
"Q9C0B1","Q9C0B1",-0.0228563352113049,0.625004457479456,0.787921807158952,"Control vs at-risk","FTO",NA
"Q9Y3E1","Q9Y3E1",0.0365099438632974,0.625013175706071,0.787921807158952,"Control vs at-risk","HDGFL3",NA
"Q6UXV4","Q6UXV4",-0.0251787844536899,0.625017033731215,0.787921807158952,"Control vs at-risk","APOOL","yes"
"Q12797","Q12797",0.032661615387088,0.625131193657296,0.787921807158952,"Control vs at-risk","ASPH",NA
"Q9NVT9","Q9NVT9",0.0254405447215653,0.625355996987613,0.788029643134301,"Control vs at-risk","ARMC1","yes"
"P35219","P35219",-0.0487865314959031,0.625470748176701,0.788029643134301,"Control vs at-risk","CA8",NA
"Q7L4I2","Q7L4I2",-0.0309766604829314,0.625910785884959,0.788347883019801,"Control vs at-risk","RSRC2",NA
"O75365","O75365",-0.071172974287558,0.62597744071532,0.788347883019801,"Control vs at-risk","PTP4A3",NA
"P68032","P68032",0.0824745989260869,0.626674134203803,0.788928969444896,"Control vs at-risk","ACTC1",NA
"O95394","O95394",0.0212336947225538,0.626693133020772,0.788928969444896,"Control vs at-risk","PGM3","yes"
"O14967","O14967",-0.0323927216689874,0.626892735180816,0.789020166693096,"Control vs at-risk","CLGN",NA
"O75935","O75935",0.0310650819394098,0.627282446199291,0.789350553369824,"Control vs at-risk","DCTN3","yes"
"Q7Z2K8","Q7Z2K8",-0.0221030734170853,0.627504237477247,0.789469544514663,"Control vs at-risk","GPRIN1","yes"
"A4D2B0","A4D2B0",-0.0301913421907827,0.62801409830045,0.789950837209465,"Control vs at-risk","MBLAC1",NA
"Q9NRX2","Q9NRX2",-0.0463750967042813,0.628240471805744,0.79007542106904,"Control vs at-risk","MRPL17","yes"
"Q96HS1","Q96HS1",-0.0293631004130503,0.628376962877491,0.790086941166126,"Control vs at-risk","PGAM5","yes"
"P11137","P11137",-0.0261661111144988,0.628844211181328,0.79027505862674,"Control vs at-risk","MAP2","yes"
"Q8N5Y2","Q8N5Y2",0.0392251995010824,0.628939572603292,0.79027505862674,"Control vs at-risk","MSL3",NA
"Q5H9E4","Q5H9E4",0.0428999961263301,0.629000663006614,0.79027505862674,"Control vs at-risk","SLC25A53",NA
"Q9BWD3","Q9BWD3",-0.0347807143580816,0.62906663701356,0.79027505862674,"Control vs at-risk","RTL8A","yes"
